pitcher,player_name,game_date,home_team,away_team,inning_topbot,release_speed,launch_speed,launch_angle,events,description,barrel_flag,hard_hit
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,85.3,,,,ball,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,97.2,98.4,-3,single,hit_into_play,0,1
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,99.4,,,,called_strike,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,83.6,,,,ball,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,98.5,,,,foul_bunt,0,0
662253,"Muñoz, Andrés",2025-10-20,TOR,SEA,Bot,84.9,105.6,13,single,hit_into_play,0,1
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,93.7,105.2,-9,field_out,hit_into_play,0,1
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,71.9,,,,ball,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,72.3,,,strikeout,called_strike,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,92.7,87.1,-25,,foul,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,91.2,,,,ball,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,94.0,,,,called_strike,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,94.1,,,,ball,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,73.2,,,,ball,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,95.3,,,,called_strike,0,0
605135,"Bassitt, Chris",2025-10-20,TOR,SEA,Top,92.6,106.8,-12,field_out,hit_into_play,0,1
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,97.1,,,strikeout,called_strike,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,84.4,,,,ball,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,96.7,,,,ball,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,96.8,,,,called_strike,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,83.1,,,,swinging_strike,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,95.7,113.1,11,field_out,hit_into_play,0,1
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,83.0,101.8,11,single,hit_into_play,0,1
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,95.3,77.2,50,,foul,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,96.6,,,,ball,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,95.5,86.5,54,,foul,0,0
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,96.0,99.1,30,home_run,hit_into_play,1,1
660825,"Bazardo, Eduard",2025-10-20,TOR,SEA,Bot,95.8,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.4,30.4,-42,sac_bunt,hit_into_play,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,94.3,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,85.1,92.6,-1,single,hit_into_play,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.3,,,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,93.8,,,,called_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.9,,,walk,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.8,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.6,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.0,62.5,64,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.3,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,85.3,79.4,-8,field_out,hit_into_play,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,84.8,,,,swinging_strike,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,83.8,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,84.7,,,,called_strike,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,84.8,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,94.6,,,walk,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,85.5,,,,blocked_ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,96.0,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,95.9,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,84.6,78.6,5,grounded_into_double_play,hit_into_play,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,94.3,,,,called_strike,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,94.0,,,walk,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,85.2,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,84.9,62.2,40,,foul,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,82.8,98.6,33,,foul,0,1
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,94.6,,,,called_strike,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,85.3,,,,ball,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,83.0,48.5,8,,foul,0,0
592332,"Gausman, Kevin",2025-10-20,TOR,SEA,Top,94.2,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,97.2,94.0,-15,force_out,hit_into_play,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,97.8,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,97.2,98.3,21,field_out,hit_into_play,0,1
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.3,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.5,81.7,20,single,hit_into_play,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,87.6,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.4,77.4,19,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.3,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,87.1,,,strikeout,swinging_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.9,81.1,-29,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,97.7,76.6,58,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.7,78.2,-25,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.7,,,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,88.1,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.5,,,,swinging_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.7,,,,called_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.9,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,97.1,49.4,75,field_out,hit_into_play,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,96.8,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,84.7,,,,ball,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,98.1,,,,called_strike,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,96.0,109.4,6,field_out,hit_into_play,0,1
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,85.8,76.3,35,field_out,hit_into_play,0,0
622554,"Domínguez, Seranthony",2025-10-20,TOR,SEA,Top,85.1,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.0,95.3,-20,grounded_into_double_play,hit_into_play,0,1
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.9,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.7,78.2,-28,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,85.2,,,strikeout,swinging_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.7,,,,swinging_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.4,88.6,38,,foul,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.7,,,walk,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.8,,,,called_strike,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.0,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,95.5,,,,ball,0,0
693433,"Woo, Bryan",2025-10-20,TOR,SEA,Bot,96.0,,,,ball,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,87.4,93.7,58,field_out,hit_into_play,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,97.7,58.6,-43,,foul,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,91.0,,,,swinging_strike,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,91.6,,,,swinging_strike,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,94.1,107.3,4,field_out,hit_into_play,0,1
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,93.4,,,,ball,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,89.2,52.9,-62,,foul,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,97.8,92.9,24,field_out,hit_into_play,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,93.8,102.1,35,home_run,hit_into_play,0,1
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,94.3,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.5,95.4,4,force_out,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.9,109.0,6,single,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.2,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.3,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.1,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.8,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.9,86.9,62,field_out,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.0,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.4,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.4,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,85.7,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.3,,,strikeout,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.2,92.2,-11,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.8,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.3,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.1,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.0,,,,called_strike,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,88.4,74.4,-17,field_out,hit_into_play,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,90.1,,,,ball,0,0
686973,"Varland, Louis",2025-10-20,TOR,SEA,Top,90.5,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,86.7,,,walk,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,87.1,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.9,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.4,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.1,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.5,,,strikeout,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.4,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,82.8,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.8,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.7,97.7,17,double,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.0,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,83.4,68.2,9,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,83.4,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.3,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.4,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.6,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.9,,,strikeout,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.5,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,82.4,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.2,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,91.7,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.4,109.6,5,field_out,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.6,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.7,,,,foul_tip,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.2,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.3,71.0,41,field_out,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,88.0,,,strikeout,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.2,74.1,33,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.1,71.2,42,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.8,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.6,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.4,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.4,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.7,,,strikeout,swinging_strike_blocked,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.9,,,,blocked_ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,86.3,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.7,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,93.2,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,82.7,97.9,0,single,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.7,93.8,-24,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.2,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.6,87.1,-17,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.0,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.1,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,83.4,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.0,99.5,19,field_out,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.8,80.8,-39,field_out,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.8,108.6,23,home_run,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.6,75.4,-48,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.1,89.0,-40,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.7,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.7,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.1,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.6,38.2,-69,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.2,91.6,-31,field_out,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.6,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.8,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.6,65.9,4,single,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.5,78.0,8,field_out,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.6,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,85.3,103.4,-17,field_out,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.4,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.6,96.0,-17,,foul,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,88.4,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,85.2,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.0,76.7,-53,field_out,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,86.2,,,strikeout,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.1,68.1,33,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.3,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.5,28.6,8,sac_bunt,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.8,91.2,16,single,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.1,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,86.0,91.2,2,single,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.5,71.2,36,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.7,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.2,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.0,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.2,101.6,21,field_out,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,86.0,105.2,-34,,foul,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.0,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,87.8,98.4,-10,single,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,88.2,,,,swinging_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.9,,,strikeout,foul_tip,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.4,80.7,22,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.5,77.9,64,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.0,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.4,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.9,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,89.8,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,90.8,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.7,110.5,0,single,hit_into_play,0,1
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.5,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.8,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.3,76.2,41,field_out,hit_into_play,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.6,,,,called_strike,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.7,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,98.2,,,walk,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,90.5,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.6,68.1,50,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,96.8,73.2,42,,foul,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.8,,,,ball,0,0
669923,"Kirby, George",2025-10-20,TOR,SEA,Bot,97.6,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.3,83.6,-16,double_play,hit_into_play,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.6,,,,blocked_ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.7,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.5,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.9,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.9,,,,called_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,83.6,99.5,-6,single,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.4,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,87.9,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,88.9,81.6,-10,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.6,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,93.3,,,strikeout,foul_tip,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.9,111.4,17,,foul,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,86.5,,,,blocked_ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,83.9,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,89.1,66.8,-55,,foul,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,84.8,,,,swinging_strike,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.5,,,,ball,0,0
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,85.9,107.2,0,double,hit_into_play,0,1
669456,"Bieber, Shane",2025-10-20,TOR,SEA,Top,92.4,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,88.5,57.9,55,field_out,hit_into_play,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.8,,,,foul,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,86.3,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,95.1,94.0,79,,foul,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,94.6,,,walk,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,88.0,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,94.4,,,,foul_tip,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,95.0,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,94.5,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.6,,,strikeout,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,88.5,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,89.3,,,,foul,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.7,,,,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,88.0,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,88.2,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,86.1,,,,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.6,,,strikeout,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.1,,,,swinging_strike,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,95.7,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,94.9,,,,called_strike,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,97.2,92.3,54,field_out,hit_into_play,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,99.8,,,,foul,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,98.5,75.5,23,single,hit_into_play,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,100.5,67.2,56,,foul,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,98.5,86.0,-5,single,hit_into_play,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,99.9,,,,swinging_strike,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,99.7,,,strikeout,swinging_strike,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,89.8,81.8,59,,foul,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,98.0,,,,called_strike,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,99.3,,,,ball,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,97.8,97.7,53,field_out,hit_into_play,0,1
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,97.3,,,,swinging_strike,0,0
672841,"Vargas, Carlos",2025-10-19,TOR,SEA,Bot,98.6,,,,ball,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,95.1,75.4,47,field_out,hit_into_play,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,95.5,74.2,24,,foul,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,89.8,,,strikeout,swinging_strike_blocked,0,0
656546,"Hoffman, Jeff",2025-10-19,TOR,SEA,Top,87.8,80.2,56,,foul,0,0
